CustomerID,CustomerFirstName,CustomerLastName,CustomerAddress,CustomerCity,CustomerState,CustomerZipCode,CustomerPhoneNumber,UsedDiscount,CustomerTierID,ReturnedProduct,Velocity Bin
5374,Robert,Davis,86747 Ross Ports,Port Louis,SD,39506,274-0929,TRUE,3,TRUE,E: 20-30 Days
5431,Jonathan,Miller,17642 Murray Lakes,East Antonio,AR,97800,332-3366,TRUE,3,TRUE,E: 20-30 Days
5451,Tracy,Bailey,532 Stevens Valleys,Smithton,NH,39919,966-3795,TRUE,3,TRUE,E: 20-30 Days
5545,Loretta,Ruiz,127 Hart Estates Suite 408,Graymouth,PA,43630,732-9820,TRUE,3,TRUE,E: 20-30 Days
5565,Tim,Simmons,065 Kelli Curve,Lake Brandy,AR,50108,126-4262,TRUE,3,TRUE,E: 20-30 Days
5586,Tanya,King,66853 Taylor Road,Morenoshire,MS,69958,181-0419,TRUE,3,TRUE,E: 20-30 Days
5594,Kayla,Smith,43623 Fowler Junctions Suite 175,Lake Daniel,FL,78436,438-8421,TRUE,3,TRUE,E: 20-30 Days
5596,Kenneth,Wood,1809 Kristen View Apt. 328,West Richardfort,LA,3421,064-9530,TRUE,3,TRUE,E: 20-30 Days
5678,Dana,Gregory,59996 Stephen Manors Suite 558,South Michaelfurt,RI,56629,886-5323,TRUE,3,TRUE,D: 14-20 Days
5734,Nancy,Wood,6517 Acosta Shoal Suite 325,Diazville,GU,46691,635-4606,TRUE,3,TRUE,D: 14-20 Days
5771,James,Miller,0706 Scott Mission Suite 450,North Melissafort,LA,15688,504-8207,TRUE,3,TRUE,E: 20-30 Days
5842,Jeffrey,White,162 Koch Port Apt. 007,Davidberg,ME,64256,850-6098,TRUE,3,TRUE,E: 20-30 Days
5885,Julia,Lewis,42954 Kiara Unions,Daletown,ND,83602,507-6853,TRUE,3,TRUE,E: 20-30 Days
5919,Ethan,Long,5595 Clark Prairie,Frankburgh,NV,89752,246-0889,TRUE,3,TRUE,E: 20-30 Days
5958,Robin,Bonilla,424 Sweeney Key,Emilyview,NY,23035,877-9346,TRUE,3,TRUE,E: 20-30 Days
6093,Lisa,Turner,527 Carolyn Extension,Floreschester,AR,37426,600-6244,TRUE,3,TRUE,E: 20-30 Days
6138,Jason,Jimenez,41094 Willis Falls Suite 466,Port Stanleyfort,VI,75213,392-0428,TRUE,3,TRUE,E: 20-30 Days
6261,Kelly,French,71861 Miller Forges Apt. 412,East Marvinmouth,IA,45870,223-0926,TRUE,3,TRUE,E: 20-30 Days
6280,Kevin,Lucero,70011 Durham Circle Suite 869,West Natasha,CO,58511,371-4172,TRUE,3,TRUE,E: 20-30 Days
6326,Rachel,Bowman,0117 Regina Wall Suite 643,Ginahaven,NV,54259,784-1601,TRUE,3,TRUE,E: 20-30 Days
6407,Melissa,Willis,608 Avila Tunnel,Port Davidbury,OR,81413,565-0305,TRUE,3,TRUE,E: 20-30 Days
6493,Derek,Bright,55837 Montoya Port,North Sarahport,IA,5155,690-5533,TRUE,3,TRUE,E: 20-30 Days
6604,Vincent,Mitchell,1124 Orozco Run Apt. 525,North Mason,LA,28075,742-7629,TRUE,3,TRUE,E: 20-30 Days
6624,Amanda,Newton,023 Anthony Parkway,Lake Christopher,AK,4983,411-9840,TRUE,3,TRUE,E: 20-30 Days
6962,Gina,Abbott,32993 Carson Forge Suite 285,Mcclurehaven,VI,6121,157-7258,TRUE,3,TRUE,E: 20-30 Days
7083,Marie,Gonzalez,243 Susan Stream Apt. 350,Claytonburgh,GA,37729,171-2420,TRUE,3,TRUE,D: 14-20 Days
7085,Patrick,Moore,76211 Smith Valley Apt. 758,Mitchellberg,OK,63851,746-7845,TRUE,3,TRUE,E: 20-30 Days
7093,Jeanette,Smith,30552 Baker Grove Suite 147,New Emilybury,NV,549,569-8728,TRUE,3,TRUE,D: 14-20 Days
7187,Brittany,Hall,8073 Frank Square Suite 139,Debbiefort,UT,88759,052-5229,TRUE,3,TRUE,E: 20-30 Days
7190,Paul,Browning,3718 Gibson Isle Apt. 101,Davidberg,SD,92532,192-7663,TRUE,3,TRUE,E: 20-30 Days
7196,Clinton,Wade,36969 Franklin Light Apt. 784,South Jennifer,GA,83924,522-9028,TRUE,3,TRUE,E: 20-30 Days
7253,Kaitlin,Johnson,825 William Tunnel,West Michelle,OH,60954,140-5551,TRUE,3,TRUE,E: 20-30 Days
7281,Emily,Mckenzie,771 Schaefer Trail,South Ashleyton,NM,67786,536-2723,TRUE,3,TRUE,E: 20-30 Days
7289,Michele,Ware,290 Hahn Union,West Anthony,RI,13579,699-4400,TRUE,3,TRUE,E: 20-30 Days
7301,Justin,Thompson,402 Heather Lock Apt. 528,Cynthiaborough,NE,96338,999-1798,TRUE,3,TRUE,E: 20-30 Days
7545,Joshua,Matthews,9844 Parker Parkway Apt. 210,Pittmanmouth,MT,27035,210-2268,TRUE,3,TRUE,D: 14-20 Days
7570,Robert,Smith,547 Neal Expressway Apt. 991,North Alex,NC,45211,042-9681,TRUE,3,TRUE,E: 20-30 Days
7606,Vanessa,Jones,951 Morris Courts Apt. 613,New Williamburgh,ID,13355,058-1700,TRUE,3,TRUE,E: 20-30 Days
7618,Michael,Crawford,838 Justin Dam,Tarahaven,MI,34234,174-7792,TRUE,3,TRUE,D: 14-20 Days
7713,Emily,Nguyen,936 James Expressway Suite 576,Livingstonmouth,NV,14266,666-1560,TRUE,3,TRUE,E: 20-30 Days
7791,Andrea,Sandoval,9031 Russell Square,New Joelton,VA,80919,178-1857,TRUE,3,TRUE,E: 20-30 Days
7833,Shelly,Murphy,563 Cody Pike Suite 279,North Brentberg,GA,26297,400-7221,TRUE,3,TRUE,D: 14-20 Days
7870,Emily,Hunt,10079 Jennifer Isle,Port Tim,LA,17050,713-7712,TRUE,3,TRUE,E: 20-30 Days
7927,Kim,Kennedy,6586 Justin Pine,Port Jacobhaven,MO,27326,485-0496,TRUE,3,TRUE,D: 14-20 Days
8006,Deborah,Smith,46912 Brittney Course Apt. 731,Samuelbury,WV,30666,474-3731,TRUE,3,TRUE,E: 20-30 Days
8016,Tonya,Murphy,17504 Lucas Freeway,Whitechester,NY,95250,779-7985,TRUE,3,TRUE,E: 20-30 Days
8041,Keith,Rivera,435 Ana Squares Apt. 899,Ginafurt,AR,56444,974-0454,TRUE,3,TRUE,E: 20-30 Days
8050,Clifford,Adams,086 Jake River Apt. 102,Mitchellhaven,MD,6559,550-9633,TRUE,3,TRUE,E: 20-30 Days
8227,Debbie,Gordon,41918 Renee Fords Apt. 410,Jacobburgh,DC,98117,984-8705,TRUE,3,TRUE,D: 14-20 Days
8328,Whitney,Bryant,3326 Hurley Ways Suite 172,Lake Jordanside,FM,27893,250-9529,TRUE,3,TRUE,E: 20-30 Days
8430,Ryan,Little,69429 Erica Ford Apt. 365,Calebberg,ND,46590,394-1538,TRUE,3,TRUE,E: 20-30 Days
8479,Judy,Bush,2571 Mccoy Springs Apt. 036,East Samantha,MO,44502,450-1897,TRUE,3,TRUE,E: 20-30 Days
8482,Jacob,Flores,4259 Brian Flat Apt. 958,Alexandershire,HI,81850,199-9183,TRUE,3,TRUE,E: 20-30 Days
8489,Douglas,Contreras,8354 Jennings Flats Suite 497,Salasville,CA,48970,175-0581,TRUE,3,TRUE,E: 20-30 Days
8502,Jason,Jordan,60388 Shawn Village Suite 394,Martineztown,NC,49235,785-7996,TRUE,3,TRUE,E: 20-30 Days
8529,Justin,Davis,7056 Ann Vista Apt. 057,Smithhaven,IL,73712,318-7718,TRUE,3,TRUE,E: 20-30 Days
8544,Brianna,Smith,69878 Strickland Isle,Maloneside,SD,76128,539-4409,TRUE,3,TRUE,E: 20-30 Days
8553,Emily,Floyd,1398 Heather Gateway Suite 255,Nicoleview,MN,70931,791-4898,TRUE,3,TRUE,E: 20-30 Days
8605,Theresa,Evans,9514 Danielle Square Apt. 975,North Craig,TN,61715,664-5603,TRUE,3,TRUE,E: 20-30 Days
8606,William,Kennedy,5016 Stafford Cliffs Suite 032,Johnsonshire,MD,66199,069-6368,TRUE,3,TRUE,E: 20-30 Days
8759,Adam,Mcpherson,8578 Wilson Greens Apt. 977,Port Rachel,SC,93965,289-1270,TRUE,3,TRUE,E: 20-30 Days
8817,Roberto,Smith,70731 David Inlet Suite 694,Smithfort,NM,757,211-0670,TRUE,3,TRUE,E: 20-30 Days
8870,Bryan,Jones,6527 Woodward Wall Suite 295,Jeremytown,PA,48441,741-8454,TRUE,3,TRUE,E: 20-30 Days
8881,Jake,Harper,44442 Butler Terrace,New Matthewberg,UT,80757,663-5419,TRUE,3,TRUE,D: 14-20 Days
8974,Nicole,Browning,586 Williams Cove Suite 657,Conwayfurt,FL,5607,197-1817,TRUE,3,TRUE,E: 20-30 Days
9104,Patrick,Thompson,82192 Megan Crossing Apt. 517,Tomtown,ID,65690,642-8341,TRUE,3,TRUE,E: 20-30 Days
9195,Matthew,Zuniga,0592 Ivan Loop,South Emilyland,IA,86602,928-9746,TRUE,3,TRUE,E: 20-30 Days
9198,Jonathan,Richardson,291 Keith Fort,Gordonchester,WY,33568,654-9551,TRUE,3,TRUE,E: 20-30 Days
9246,Bryan,Carter,029 Stephenson Inlet Suite 202,Port Kimberlyborough,DC,91245,296-9584,TRUE,3,TRUE,E: 20-30 Days
9348,Kathleen,Patterson,7733 Ana Trace Suite 188,Lisamouth,NE,73633,266-4621,TRUE,3,TRUE,E: 20-30 Days
9355,Shannon,Palmer,7820 Andrea Burgs,Port Rita,WA,8216,786-6643,TRUE,3,TRUE,E: 20-30 Days
9440,Margaret,Garcia,882 Jonathan Via,Davidview,NM,48689,798-6481,TRUE,3,TRUE,E: 20-30 Days
9517,Crystal,Carson,664 Smith Throughway Suite 663,South Ricardo,KS,24515,161-4706,TRUE,3,TRUE,E: 20-30 Days
9522,Vickie,Baker,131 Griffin Island,Lake Emilyberg,GA,15918,783-9275,TRUE,3,TRUE,E: 20-30 Days
9611,Hannah,Brown,358 Johnson Crescent,Richardview,MH,67319,947-3360,TRUE,3,TRUE,E: 20-30 Days
9633,Alyssa,Zamora,071 Hunter Trace,Samanthaville,ID,33348,203-8695,TRUE,3,TRUE,E: 20-30 Days
9666,Adam,Davies,8828 Angela Pine,Wilsonfort,SD,12358,311-0871,TRUE,3,TRUE,E: 20-30 Days
9687,Stephen,Hughes,72565 Miller Highway,Savageshire,NE,40626,766-7149,TRUE,3,TRUE,E: 20-30 Days
9711,Jennifer,Little,07265 Stewart Ferry Suite 880,West Patriciachester,TN,73747,240-8785,TRUE,3,TRUE,E: 20-30 Days
9891,Angela,Bartlett,5097 Megan Vista Suite 250,North Kathleenborough,WI,9746,268-5503,TRUE,3,TRUE,E: 20-30 Days
9942,Jason,Bush,398 Gregory Meadow,East Jason,PW,94662,462-3096,TRUE,3,TRUE,D: 14-20 Days
3404,Adrian,Spencer,88859 Thomas Glen Apt. 378,New James,IA,34320,874-3661,FALSE,3,FALSE,E: 20-30 Days
5063,Cory,Durham,983 Richards Inlet,Hendersonland,ME,85926,883-5749,FALSE,3,FALSE,E: 20-30 Days
5314,Keith,Montoya,85516 Hawkins Square,North Russellborough,KY,34005,636-5336,FALSE,3,TRUE,E: 20-30 Days
5794,Molly,Mitchell,648 Molly Spur,Karenburgh,NV,19304,239-9647,FALSE,3,TRUE,E: 20-30 Days
5991,Mark,Giles,95096 Andrade Run Suite 044,Diazbury,NY,24940,924-5892,FALSE,3,FALSE,E: 20-30 Days
6310,Michelle,Baker,24870 West Green Apt. 835,Angelaville,NV,86971,337-2733,FALSE,3,FALSE,E: 20-30 Days
6786,Stacy,Rodriguez,593 Courtney Square Apt. 732,Camposside,TX,16691,288-3994,FALSE,3,FALSE,E: 20-30 Days
7217,Laura,Curry,1512 Allison Union,Harrisonhaven,VA,5546,549-7047,FALSE,3,FALSE,E: 20-30 Days
8113,Derek,Smith,2867 Catherine Mountains,Deannahaven,GA,13504,249-5539,FALSE,3,FALSE,E: 20-30 Days
9598,Lisa,Lopez,657 Hernandez Shoals,Turnerport,VT,37805,764-7709,FALSE,3,TRUE,E: 20-30 Days
1257,Travis,Reed,143 Young Fords Suite 785,Ballardside,NY,93530,334-4511,FALSE,1,FALSE,F: 30-50 Days
1491,Alexander,Pitts,6679 Aguilar Fall Suite 426,West Mariah,PW,15878,346-4757,FALSE,1,FALSE,G: 50+ Days
1900,Erin,Walker,848 Lisa Crescent,Port Mark,AK,98155,747-5314,FALSE,1,TRUE,F: 30-50 Days
2124,Katie,West,42819 John Turnpike,New Richardburgh,MO,15183,839-2055,FALSE,1,TRUE,F: 30-50 Days
2211,Charles,Hamilton,428 Mooney Villages Apt. 241,Torresberg,UT,47254,333-5807,FALSE,1,FALSE,F: 30-50 Days
2258,Janice,Andrews,2102 Jessica Estate,North Jenniferberg,CA,61373,959-9560,FALSE,1,FALSE,F: 30-50 Days
2430,Edwin,Day,928 Brittany Island Suite 547,New Robertburgh,AL,94281,179-4950,FALSE,1,FALSE,F: 30-50 Days
3980,Dylan,Sanchez,839 Hatfield Turnpike Suite 327,Annetteport,MO,40958,841-2801,FALSE,1,FALSE,G: 50+ Days
4574,Robert,Hale,35011 Tyler Burg,South Cindy,VA,16412,005-7417,FALSE,1,FALSE,E: 20-30 Days
4696,Megan,Ward,0534 Campbell Harbor,New Cindytown,NC,87169,260-4674,FALSE,1,FALSE,G: 50+ Days
4828,Michael,Munoz,02630 Jennings Cliff,Maryhaven,NM,22906,980-1871,FALSE,1,FALSE,F: 30-50 Days
6304,Stefanie,Rice,609 Goodman Center Suite 500,Lake Lorettaburgh,DC,93443,927-1075,FALSE,1,FALSE,F: 30-50 Days
7368,Dustin,Pineda,94258 Jenkins Island,Port Amberstad,GA,97479,230-7535,FALSE,1,FALSE,F: 30-50 Days
7882,Erin,James,212 Gonzalez Cliff,North Eric,NC,88895,607-3366,FALSE,1,FALSE,F: 30-50 Days
1329,Ellen,Pittman,9138 Angelica Flat,Brittanyhaven,SC,8694,824-9490,TRUE,1,TRUE,F: 30-50 Days
1335,Alex,West,603 Dustin Branch Apt. 410,South Darrenberg,CT,40070,387-0612,TRUE,1,TRUE,G: 50+ Days
1443,Bonnie,Good,13896 Edward Cliffs Apt. 471,Lake Kayla,RI,35697,631-0784,TRUE,1,TRUE,F: 30-50 Days
1656,Johnathan,Davis,78131 Micheal Gateway,South Carlbury,GA,25505,654-5656,TRUE,1,TRUE,F: 30-50 Days
1884,Ruth,Reynolds,86510 Lauren Forges Suite 023,Copelandmouth,RI,56582,474-5531,TRUE,1,TRUE,F: 30-50 Days
2091,John,Smith,41651 Nancy View Suite 199,North Jamiemouth,AL,42387,190-1434,TRUE,1,TRUE,F: 30-50 Days
2122,Angelica,Santos,10962 Owens Station Apt. 361,Brittanyhaven,WA,69358,022-9549,TRUE,1,TRUE,F: 30-50 Days
2213,Andrew,Davis,5439 Simpson Courts,South Erica,NM,92034,749-1345,TRUE,1,TRUE,F: 30-50 Days
2243,Derek,Oconnell,7741 Patrick Turnpike,North Jessica,AR,66860,269-0287,TRUE,1,TRUE,F: 30-50 Days
2284,Maria,Morales,70082 Brown Stravenue Suite 599,Lake Bryan,MA,8914,770-2305,TRUE,1,TRUE,F: 30-50 Days
2907,Jacob,Taylor,0708 Christy Heights Apt. 055,Lake Brentbury,MS,41623,090-5593,TRUE,1,TRUE,F: 30-50 Days
2924,James,Jarvis,53818 Terrance Mews,East Joshua,DC,68340,912-5194,TRUE,1,TRUE,F: 30-50 Days
3068,Jeremy,Jordan,234 Bobby Place,West Leslieshire,ME,54896,545-9050,TRUE,1,TRUE,F: 30-50 Days
3166,Jennifer,Hogan,4837 Mercedes Plains,Port Mauriceton,MT,12223,917-6706,TRUE,1,TRUE,F: 30-50 Days
3314,Gabriela,Greene,33856 Colleen Mountains Suite 405,Granttown,OK,8453,874-2487,TRUE,1,TRUE,F: 30-50 Days
3370,Eduardo,Pennington,0408 Fleming Ville Apt. 889,Greertown,FL,50345,513-0861,TRUE,1,TRUE,F: 30-50 Days
3379,Terrance,Rogers,13759 Green Mission,South Christopher,GU,59518,404-9125,TRUE,1,TRUE,F: 30-50 Days
3422,Susan,Carlson,867 Oneal Burg,West Henry,FM,94384,151-5085,TRUE,1,TRUE,F: 30-50 Days
3460,Melanie,Perry,4852 Howard Court Suite 801,Shawburgh,WY,22293,779-0104,TRUE,1,TRUE,F: 30-50 Days
3617,William,Martinez,127 Pham Cape,Callahanshire,KS,46345,099-3449,TRUE,1,TRUE,F: 30-50 Days
3770,John,White,90248 Chang Street,Peckberg,NV,75156,222-1112,TRUE,1,TRUE,F: 30-50 Days
3773,Brad,Douglas,45006 Anthony Keys Suite 877,Danielfurt,MA,38296,251-9528,TRUE,1,TRUE,F: 30-50 Days
3878,Christopher,Padilla,78397 Kimberly Mountain,Hendersonshire,VT,4142,073-1733,TRUE,1,TRUE,F: 30-50 Days
3909,Vanessa,Bailey,64638 Patrick Ridge,Leslieburgh,PR,6790,905-5080,TRUE,1,TRUE,F: 30-50 Days
4148,Kimberly,Love,77140 Matthew Motorway Suite 893,South Jeffreybury,MN,35377,594-5364,TRUE,1,TRUE,F: 30-50 Days
4343,Carrie,Hamilton,2625 Lopez Forest Apt. 848,New Shannonshire,NC,81685,582-3256,TRUE,1,TRUE,G: 50+ Days
4566,Andrea,Sweeney,8495 Shawn Course Suite 800,Allenstad,NY,7866,467-3558,TRUE,1,TRUE,G: 50+ Days
4737,William,Phillips,1968 Bailey Corner Apt. 027,New Jacqueline,MO,8372,890-5926,TRUE,1,TRUE,F: 30-50 Days
4976,Scott,Dawson,318 Francisco Valley Apt. 782,New Maryside,MT,25304,875-3198,TRUE,1,TRUE,F: 30-50 Days
5005,Alexander,Oconnell,01628 Joyce Well Suite 872,Pearsonstad,OH,66693,428-2834,TRUE,1,TRUE,F: 30-50 Days
5206,Mallory,Mcguire,5475 Michelle Isle Suite 443,Lake Stephanie,MS,14217,449-2519,TRUE,1,TRUE,F: 30-50 Days
6200,Joseph,Curry,2670 Cobb Islands Apt. 809,Millerton,SC,22820,748-1554,TRUE,1,TRUE,F: 30-50 Days
6719,Frank,Payne,629 Christine Ford Suite 865,Michelechester,IN,89676,020-3881,TRUE,1,TRUE,F: 30-50 Days
6951,Lindsay,Nguyen,28298 Kennedy Fields Apt. 052,Lake Troyport,MH,46615,775-4791,TRUE,1,TRUE,F: 30-50 Days
7883,Stanley,Daniels,22740 Watkins Lodge Apt. 922,New Deborah,SC,75435,099-0254,TRUE,1,TRUE,F: 30-50 Days
7896,Patricia,Malone,7497 Johnson Spur Apt. 455,North Christinehaven,AL,35421,441-0357,TRUE,1,TRUE,F: 30-50 Days
7988,Lori,Aguilar,051 Gray Roads Apt. 549,South Rebeccaberg,FL,79568,151-3851,TRUE,1,TRUE,G: 50+ Days
8055,Miguel,Williams,906 Smith Crossroad,New Julie,LA,96310,623-8112,TRUE,1,TRUE,G: 50+ Days
8144,David,Stanton,19626 Maldonado Lakes,Gregoryport,NM,69520,145-6012,TRUE,1,TRUE,F: 30-50 Days
8393,Joshua,Kennedy,23889 Elizabeth Burg,East Melodyborough,GA,54607,702-4810,TRUE,1,TRUE,F: 30-50 Days
8596,Carol,Ibarra,27564 Goodman Plaza Suite 891,Noahland,NC,45429,415-1406,TRUE,1,TRUE,F: 30-50 Days
8973,Lance,Sanchez,9532 Jones Highway Suite 964,Davidsonland,OH,92446,987-3337,TRUE,1,TRUE,F: 30-50 Days
8987,Henry,Smith,92754 Julie Flats,Gomezland,AS,41823,507-9012,TRUE,1,TRUE,F: 30-50 Days
9328,Anthony,Evans,700 Ricky Circle Suite 288,Melaniefort,AZ,58795,096-6267,TRUE,1,TRUE,F: 30-50 Days
9475,Jason,Ramirez,4477 Richardson Mill Apt. 656,Lake Erikmouth,VT,10119,554-4094,TRUE,1,TRUE,G: 50+ Days
9563,Christopher,Hawkins,428 Jones Radial,Brandonmouth,MA,75105,498-7256,TRUE,1,TRUE,F: 30-50 Days
9582,Joseph,Lopez,532 Lewis Stream Suite 484,Robertfurt,NJ,33596,423-7247,TRUE,1,TRUE,F: 30-50 Days
9629,James,Johnson,8804 Garrett Shoals Suite 424,Port Shaunburgh,CT,86048,540-0259,TRUE,1,TRUE,F: 30-50 Days
9767,Christine,Woods,199 Russell Valley,Danielbury,NM,74094,009-6714,TRUE,1,TRUE,F: 30-50 Days
1046,Ruben,Turner,361 Scott Estates,East Richard,ND,88226,274-2227,TRUE,1,FALSE,F: 30-50 Days
1100,Michelle,Johnson,002 Christina Squares,Brandonville,MO,89844,910-4358,TRUE,1,FALSE,F: 30-50 Days
1125,Yolanda,Edwards,5920 Eric Rapid Apt. 384,New Melissaborough,ID,56376,871-4577,TRUE,1,FALSE,F: 30-50 Days
1193,Tiffany,Boyle,696 Sherry Track Apt. 856,Thomasburgh,PR,30760,632-7827,TRUE,1,FALSE,F: 30-50 Days
1207,Taylor,Alvarez,9156 Deanna Shoals Suite 738,Lake Robin,AR,13804,240-7580,TRUE,1,FALSE,F: 30-50 Days
1232,Jeffrey,Blair,79099 James Haven Suite 377,Port Cliffordborough,GA,57328,864-6035,TRUE,1,FALSE,F: 30-50 Days
1271,Phillip,Cohen,488 Cindy Isle Apt. 847,Guzmanborough,KS,60840,180-7387,TRUE,1,FALSE,F: 30-50 Days
1321,Brandi,Cooper,0333 Thomas Hills Suite 925,Heathbury,AS,53672,805-9472,TRUE,1,FALSE,G: 50+ Days
1494,Kristy,Morgan,27989 George Islands,Lake Jenniferbury,DC,82925,090-5295,TRUE,1,FALSE,F: 30-50 Days
1622,Richard,Moore,9983 Madison Bypass,Joelport,ME,44379,080-9485,TRUE,1,FALSE,F: 30-50 Days
1637,Jamie,Jones,9343 Adams Pike,East Karibury,AK,2098,593-5459,TRUE,1,FALSE,F: 30-50 Days
1640,Joseph,Mcguire,8202 Stanley Green,East Joshuaview,GA,94086,770-8334,TRUE,1,FALSE,G: 50+ Days
1667,Rebecca,Banks,7213 Harrell Shoals,South Rachelport,CA,94028,670-1156,TRUE,1,FALSE,F: 30-50 Days
1681,Nicole,Cohen,232 Lewis Pass Suite 837,Burnsbury,HI,20950,480-5759,TRUE,1,FALSE,F: 30-50 Days
1718,David,Bell,69968 Kayla Light Suite 139,Matthewsmouth,MD,38618,109-8473,TRUE,1,FALSE,G: 50+ Days
1720,Cameron,Murphy,6528 Griffith Plain,New Jamesland,AR,21657,929-9008,TRUE,1,FALSE,G: 50+ Days
1761,Michael,Landry,84438 Cross Dam,Port Michaelville,GU,16850,498-6634,TRUE,1,FALSE,F: 30-50 Days
1769,Pamela,Carter,49213 Holloway Dam Apt. 300,South Angelica,GA,31828,200-4000,TRUE,1,FALSE,F: 30-50 Days
1782,Derek,Baker,1341 Randy Underpass Suite 311,West Josechester,ME,11291,713-9550,TRUE,1,FALSE,F: 30-50 Days
1791,Justin,Johnson,566 Brandon Lock Apt. 114,Lake Coreychester,CO,71940,390-3677,TRUE,1,FALSE,G: 50+ Days
1863,Virginia,Carter,5767 Angela Street Suite 463,Mannshire,SD,38939,413-1630,TRUE,1,FALSE,G: 50+ Days
1908,Stephen,Mercer,548 Lee Ranch,Jeffreyfort,NV,9527,540-1586,TRUE,1,FALSE,F: 30-50 Days
1977,Nicole,Ellis,01671 Pam Summit Suite 266,South Micheleland,MI,69165,676-2708,TRUE,1,FALSE,F: 30-50 Days
1989,Angela,Nguyen,40943 Virginia Avenue,Johnsonstad,WV,37428,909-0839,TRUE,1,FALSE,F: 30-50 Days
2028,Janice,Dickerson,556 Warren Avenue,Tranland,MI,15592,356-5813,TRUE,1,FALSE,F: 30-50 Days
2038,Raymond,Palmer,783 Sara Pike Suite 338,Steventon,CO,16112,595-5553,TRUE,1,FALSE,F: 30-50 Days
2058,Cassandra,Williams,5317 Dominguez Pines Apt. 516,Kristymouth,CT,15694,652-1087,TRUE,1,FALSE,F: 30-50 Days
2135,Jessica,Mcgrath,5487 Pamela Lights,Jacobland,MO,61476,655-9112,TRUE,1,FALSE,G: 50+ Days
2180,John,Kane,277 Thompson Union,West Loriview,CO,22865,384-3998,TRUE,1,FALSE,G: 50+ Days
2208,Jennifer,Fuentes,1818 John Street,New Tracy,IA,74876,899-8360,TRUE,1,FALSE,F: 30-50 Days
2217,Todd,Mcknight,129 Lara Roads,Parkerhaven,LA,10683,395-1619,TRUE,1,FALSE,F: 30-50 Days
2267,Samantha,Ford,235 Mitchell Bypass,Holthaven,PA,31921,002-4063,TRUE,1,FALSE,F: 30-50 Days
2311,Samantha,Wallace,50863 Murray Fort,Riverafort,SD,37095,688-5828,TRUE,1,FALSE,F: 30-50 Days
2314,Amy,Mendoza,7925 Wilson Drive,Port Ernestshire,OR,52591,656-8866,TRUE,1,FALSE,F: 30-50 Days
2318,Margaret,Smith,64078 Megan Shore,Adamtown,WY,46706,598-4252,TRUE,1,FALSE,F: 30-50 Days
2324,Jonathan,Rosario,23967 Smith Canyon,Ponceborough,NY,8777,408-6903,TRUE,1,FALSE,G: 50+ Days
2370,Maria,Greene,9711 Obrien Islands,Port Dawn,MT,68960,611-3578,TRUE,1,FALSE,F: 30-50 Days
2431,Nancy,Esparza,68023 Brian Hills Apt. 457,Jonesport,UT,10963,017-2641,TRUE,1,FALSE,F: 30-50 Days
2541,Ryan,Padilla,548 Melissa Vista,Port Veronicahaven,NV,6801,456-6385,TRUE,1,FALSE,F: 30-50 Days
2545,Garrett,Bell,54798 Johnson Vista Apt. 995,Dunnview,OK,99706,367-0491,TRUE,1,FALSE,F: 30-50 Days
2623,Christopher,Barrera,637 William Road Apt. 532,East Marissaport,NV,49609,863-3011,TRUE,1,FALSE,F: 30-50 Days
2716,Amy,Powell,142 Erica Oval Suite 242,Williamview,DC,65765,150-7289,TRUE,1,FALSE,G: 50+ Days
2727,Stephanie,Perry,89340 James Rapid Apt. 535,South Thomas,ID,9073,843-9160,TRUE,1,FALSE,F: 30-50 Days
2744,Sarah,Reynolds,038 Stuart Shoal,Fletcherhaven,FL,26047,728-2227,TRUE,1,FALSE,F: 30-50 Days
2756,Darren,Allen,057 Robert Creek Apt. 246,Kellyfurt,HI,48909,575-9545,TRUE,1,FALSE,F: 30-50 Days
2764,Jennifer,Flowers,1313 May Lake,Lake William,NV,62197,626-3763,TRUE,1,FALSE,G: 50+ Days
2804,George,Vazquez,61392 Donald Highway,Port Brandonshire,AR,10930,919-2950,TRUE,1,FALSE,F: 30-50 Days
2865,Anne,Mathis,103 Schneider Ports,South Michelle,NE,12254,845-2245,TRUE,1,FALSE,F: 30-50 Days
2961,Ann,Frederick,30268 Christine Trafficway Apt. 737,Lake Mary,VA,39193,514-7099,TRUE,1,FALSE,F: 30-50 Days
2986,Stacy,Ward,715 Jacobs Circle Apt. 332,Briannaside,OH,4214,176-0418,TRUE,1,FALSE,F: 30-50 Days
3070,Gina,Riggs,62818 Helen Skyway Suite 251,South Heatherbury,MH,5121,532-8148,TRUE,1,FALSE,G: 50+ Days
3106,Alex,Thomas,01687 Schroeder Oval,Jonesmouth,GA,18018,620-7116,TRUE,1,FALSE,F: 30-50 Days
3108,Michael,Evans,051 Gonzalez Ridge Suite 182,Erikafort,SC,16338,101-5027,TRUE,1,FALSE,F: 30-50 Days
3116,Walter,Myers,64042 Courtney Station,Richardstad,AR,38072,988-0732,TRUE,1,FALSE,F: 30-50 Days
3260,Willie,Cherry,53190 Jason Motorway,Lake John,NH,94788,618-6366,TRUE,1,FALSE,F: 30-50 Days
3272,John,French,00950 Stanley Path Apt. 324,Barbermouth,NC,98403,479-9217,TRUE,1,FALSE,F: 30-50 Days
3305,Nathan,Gardner,97656 Peter Manors Suite 450,New Cindy,GU,18641,284-0382,TRUE,1,FALSE,G: 50+ Days
3347,Kimberly,Weaver,971 Fry Greens,Jennifertown,OH,45765,761-2232,TRUE,1,FALSE,F: 30-50 Days
